transaction_id,account_id,transaction_amount,transaction_date,transaction_type,location,device_id,ip_address,merchant_id,channel,customer_age,customer_occupation,transaction_duration,login_attempts,account_balance,previous_transaction_date,transaction_hour,day_of_week,anomaly_score,fraud_flag,llm_explanation
TX001170,AC00477,724.18,02-06-2023 16:07,Debit,Fort Worth,D000144,104.155.121.252,M002,Branch,41,Doctor,134,1,10922.78,11-04-2024 08:08,16,4,0.13126215,0,
TX001178,AC00211,224.73,02-09-2023 16:27,Debit,Miami,D000005,3.102.127.165,M002,Branch,76,Retired,63,1,7551.89,11-04-2024 08:08,16,5,0.146480053,0,
TX001185,AC00107,149.02,09-01-2023 16:35,Credit,Fort Worth,D000346,199.59.68.207,M019,Branch,46,Engineer,176,1,9379.72,11-04-2024 08:06,16,0,0.113185608,0,
TX001187,AC00384,876.57,09-11-2023 16:16,Credit,Portland,D000359,195.164.171.146,M056,ATM,62,Retired,118,1,3743.63,11-04-2024 08:06,16,3,0.144722191,0,
TX001189,AC00126,643.03,08-01-2023 16:23,Credit,Jacksonville,D000384,104.155.121.252,M002,Online,36,Engineer,52,1,2882.16,11-04-2024 08:08,16,6,0.142350716,0,
TX001195,AC00201,231.46,06-08-2023 16:42,Credit,Miami,D000135,77.208.193.198,M047,Branch,60,Engineer,83,1,4707.24,11-04-2024 08:08,16,6,0.171330711,0,
TX001199,AC00480,201.73,09-05-2023 18:45,Debit,Baltimore,D000246,214.67.148.245,M096,Online,57,Engineer,78,1,6650.71,11-04-2024 08:12,18,1,0.114000884,0,
TX001200,AC00303,161.31,09-11-2023 16:24,Debit,Nashville,D000577,34.86.220.205,M051,ATM,28,Student,13,1,1268.67,11-04-2024 08:08,16,3,0.157523313,0,
TX001201,AC00249,18.41,12-01-2023 17:26,Debit,Atlanta,D000028,58.190.9.136,M072,Branch,53,Doctor,168,1,8287.54,11-04-2024 08:11,17,3,0.15742756,0,
TX001202,AC00263,471.75,06-06-2023 18:31,Credit,San Jose,D000443,100.4.40.132,M048,Branch,34,Doctor,41,1,12948.5,11-04-2024 08:10,18,1,0.058271771,0,
TX001206,AC00087,32.91,05-04-2023 16:37,Debit,Fort Worth,D000471,54.252.249.33,M036,Online,19,Student,255,1,427.3,11-04-2024 08:06,16,2,0.102740611,0,
TX001208,AC00267,31.81,04-06-2023 17:41,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,51,Retired,149,1,1406.6,11-04-2024 08:06,17,6,0.147509885,0,
TX001209,AC00267,220.2,09-11-2023 16:25,Debit,Boston,D000288,23.255.214.209,M047,Online,28,Student,102,1,1075.15,11-04-2024 08:11,16,3,0.190853265,0,
TX001210,AC00125,476.03,09-01-2023 16:12,Credit,Houston,D000470,130.92.201.49,M003,Branch,77,Retired,99,1,5958.34,11-04-2024 08:09,16,0,0.09772647,0,
TX001212,AC00477,95.83,12-01-2023 16:01,Debit,Washington,D000089,133.67.250.163,M070,Online,27,Student,91,1,1726.4,11-04-2024 08:08,16,3,0.194496152,0,
TX001213,AC00417,51.15,03-01-2023 17:26,Credit,Los Angeles,D000215,221.206.44.63,M019,Branch,46,Engineer,199,1,8992.25,11-04-2024 08:10,17,1,0.109581075,0,
TX001219,AC00398,285.26,11-01-2023 16:09,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,28,Student,93,1,167.72,11-04-2024 08:11,16,2,0.15791188,0,
TX001220,AC00029,129.48,02-06-2023 16:30,Debit,Seattle,D000315,106.244.1.47,M001,ATM,31,Engineer,179,1,7581.7,11-04-2024 08:10,16,4,0.162309133,0,
TX001222,AC00431,297.86,02-06-2023 17:32,Credit,Milwaukee,D000419,205.45.234.42,M070,ATM,28,Student,96,1,1680.14,11-04-2024 08:11,17,4,0.185494772,0,
TX001223,AC00275,231.92,07-10-2023 18:00,Debit,Indianapolis,D000280,47.82.77.181,M049,ATM,66,Doctor,12,1,5715.08,11-04-2024 08:11,18,5,0.077602954,0,
TX001225,AC00442,302.86,07-03-2023 18:56,Debit,Los Angeles,D000004,144.91.150.133,M081,Online,55,Doctor,275,1,5239.24,11-04-2024 08:12,18,1,0.061629362,0,
TX001232,AC00328,38.37,09-01-2023 16:07,Debit,San Antonio,D000228,136.162.111.135,M003,ATM,63,Doctor,135,1,8647.04,11-04-2024 08:10,16,0,0.127060127,0,
TX001233,AC00160,269.79,10-03-2023 16:15,Debit,San Jose,D000202,82.115.199.37,M013,ATM,52,Engineer,17,1,1292.1,11-04-2024 08:07,16,4,0.155497796,0,
TX001235,AC00090,11.19,01-02-2023 17:34,Debit,Austin,D000384,195.237.152.198,M090,ATM,60,Engineer,40,1,9877.17,11-04-2024 08:12,17,2,0.142036156,0,
TX001241,AC00053,137.59,01-03-2023 16:27,Debit,Nashville,D000439,161.25.82.11,M065,ATM,30,Doctor,95,1,10679.67,11-04-2024 08:11,16,2,0.145311904,0,
TX001243,AC00494,430.98,10-10-2023 18:14,Debit,Baltimore,D000176,168.55.199.214,M058,Branch,24,Student,93,1,569.25,11-04-2024 08:11,18,1,0.093789859,0,
TX001244,AC00219,13.87,12-11-2023 18:32,Debit,Phoenix,D000670,37.227.215.145,M077,Branch,24,Student,20,1,954.83,11-04-2024 08:07,18,6,0.048826841,0,
TX001247,AC00285,302.82,11-03-2023 16:50,Debit,Jacksonville,D000290,79.47.176.19,M020,ATM,36,Engineer,175,1,9384.54,11-04-2024 08:07,16,5,0.150779304,0,
TX001249,AC00073,406.81,12-05-2023 16:32,Debit,New York,D000073,207.157.126.125,M016,Online,66,Retired,84,1,1968.36,11-04-2024 08:08,16,4,0.171964128,0,
TX001250,AC00383,256.3,04-05-2023 16:21,Debit,New York,D000099,133.63.96.21,M066,Online,53,Retired,172,1,4203.05,11-04-2024 08:06,16,3,0.180022408,0,
TX001253,AC00460,379.54,01-03-2023 17:14,Credit,Indianapolis,D000668,109.105.179.186,M040,Branch,41,Doctor,118,1,12571.76,11-04-2024 08:06,17,2,0.119398676,0,
TX001254,AC00439,903.19,07-06-2023 17:52,Debit,El Paso,D000286,174.61.77.54,M028,Online,22,Student,65,1,8627.08,11-04-2024 08:06,17,2,0.078504141,0,
TX001257,AC00330,295.18,05-09-2023 17:54,Credit,Dallas,D000126,200.13.225.150,M100,Branch,66,Doctor,31,1,12961.53,11-04-2024 08:07,17,1,0.092469647,0,
TX001261,AC00247,414.77,01-01-2024 17:37,Debit,San Francisco,D000577,49.20.211.229,M014,Online,29,Doctor,274,1,5599.81,11-04-2024 08:08,17,0,0.07155394,0,
TX001266,AC00176,595.91,08-10-2023 18:39,Credit,San Antonio,D000063,200.136.146.93,M085,ATM,19,Student,162,1,1673.76,11-04-2024 08:10,18,6,0.070545165,0,
TX001272,AC00475,188.13,06-02-2023 18:12,Credit,Jacksonville,D000157,175.210.47.87,M091,Online,75,Retired,198,1,5029.87,11-04-2024 08:10,18,0,0.039334595,0,
TX001275,AC00398,1159.39,10-12-2023 16:29,Debit,Oklahoma City,D000294,173.135.78.201,M091,Online,41,Doctor,150,1,6499.53,11-04-2024 08:06,16,6,0.097427594,0,
TX001276,AC00221,170.24,06-05-2023 16:24,Debit,San Francisco,D000150,47.167.178.158,M050,Branch,62,Retired,133,1,5172.99,11-04-2024 08:08,16,5,0.195993018,0,
TX001280,AC00373,146.15,01-06-2023 17:52,Debit,Phoenix,D000640,60.166.231.236,M098,Branch,43,Doctor,75,1,13784.4,11-04-2024 08:06,17,3,0.134071171,0,
TX001283,AC00409,76.02,07-12-2023 16:58,Credit,Albuquerque,D000644,181.223.246.123,M087,Online,34,Doctor,189,1,14765.41,11-04-2024 08:11,16,3,0.090078504,0,
TX001284,AC00410,170.19,07-07-2023 17:40,Credit,Los Angeles,D000255,110.150.1.201,M077,Branch,27,Student,156,5,745.87,11-04-2024 08:12,17,4,-9.90E-05,1,
TX001293,AC00125,19.48,07-10-2023 16:01,Debit,Dallas,D000674,16.128.130.153,M002,ATM,27,Engineer,114,1,4739.59,11-04-2024 08:08,16,5,0.175711635,0,
TX001294,AC00200,190.17,06-09-2023 17:41,Debit,Baltimore,D000467,148.181.195.227,M043,ATM,49,Doctor,265,1,12893.85,11-04-2024 08:08,17,2,0.068200398,0,
TX001295,AC00213,91.38,04-03-2023 16:41,Debit,Jacksonville,D000609,163.129.70.210,M013,ATM,65,Retired,179,1,2402.58,11-04-2024 08:06,16,5,0.161323322,0,
TX001296,AC00035,206.63,12-07-2023 16:11,Credit,Oklahoma City,D000239,115.30.82.168,M023,Online,59,Retired,128,1,7626.53,11-04-2024 08:10,16,2,0.179580284,0,
TX001297,AC00070,93.22,04-07-2023 17:11,Debit,Charlotte,D000140,70.130.169.235,M030,Online,52,Retired,52,1,1014.63,11-04-2024 08:09,17,1,0.148105965,0,
TX001299,AC00060,641.06,12-11-2023 16:09,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,23,Student,25,1,1602.13,11-04-2024 08:07,16,6,0.118271147,0,
TX001304,AC00396,91.84,07-05-2023 17:21,Credit,Mesa,D000292,28.120.130.118,M023,Branch,67,Retired,80,1,1712.41,11-04-2024 08:08,17,6,0.135877918,0,
TX001306,AC00479,859.3,08-01-2023 17:18,Credit,Colorado Springs,D000067,77.7.223.184,M066,Branch,78,Retired,68,1,1146.78,11-04-2024 08:06,17,6,0.078033203,0,
TX001308,AC00024,28.78,08-07-2023 16:08,Credit,Tucson,D000041,186.135.2.148,M096,Online,40,Doctor,51,1,680.55,11-04-2024 08:11,16,5,0.157649694,0,
TX001310,AC00470,470.96,03-10-2023 16:22,Credit,Indianapolis,D000600,106.244.1.47,M036,Online,69,Doctor,124,2,12991.03,11-04-2024 08:11,16,1,0.030516345,0,
TX001311,AC00032,52.23,09-11-2023 18:08,Credit,San Francisco,D000088,154.138.163.229,M016,Branch,28,Student,96,1,105.01,11-04-2024 08:08,18,3,0.093301252,0,
TX001315,AC00452,30.87,07-12-2023 16:50,Debit,Fresno,D000015,34.92.221.183,M025,ATM,33,Doctor,295,1,14348.65,11-04-2024 08:10,16,3,0.055128326,0,
TX001316,AC00036,710.43,03-08-2023 17:07,Debit,San Diego,D000398,189.198.67.252,M007,Online,67,Retired,115,1,5625.55,11-04-2024 08:08,17,3,0.14941399,0,
TX001319,AC00264,101.52,08-09-2023 16:22,Debit,Tucson,D000002,63.82.133.139,M086,ATM,49,Engineer,98,1,2018.9,11-04-2024 08:08,16,4,0.192974199,0,
TX001320,AC00123,162.65,05-11-2023 17:15,Debit,New York,D000169,112.86.148.212,M088,ATM,59,Engineer,147,1,9500.95,11-04-2024 08:11,17,6,0.145614969,0,
TX001323,AC00259,202.34,01-10-2023 16:32,Debit,New York,D000023,146.250.144.172,M049,Online,20,Student,134,1,1223.45,11-04-2024 08:11,16,6,0.154140943,0,
TX001325,AC00482,686.17,10-03-2023 17:27,Debit,Denver,D000103,199.199.60.222,M030,ATM,61,Retired,96,1,2246.15,11-04-2024 08:07,17,4,0.155538367,0,
TX001326,AC00020,359.65,01-12-2023 17:58,Credit,Jacksonville,D000133,45.64.74.86,M085,Online,25,Student,289,1,219.53,11-04-2024 08:09,17,4,0.107409922,0,
TX001327,AC00453,109.91,05-01-2023 16:23,Debit,Seattle,D000517,173.135.78.201,M074,Branch,38,Doctor,90,1,12896.06,11-04-2024 08:10,16,3,0.131542436,0,
TX001328,AC00367,215.72,10-11-2023 18:04,Credit,Columbus,D000682,93.151.52.152,M032,Branch,30,Engineer,137,1,8697.11,11-04-2024 08:11,18,4,0.112275887,0,
TX001331,AC00078,614.03,05-08-2023 16:37,Debit,Dallas,D000693,58.190.9.136,M086,ATM,68,Retired,51,1,2815.86,11-04-2024 08:08,16,5,0.139985529,0,
TX001332,AC00212,608.79,11-03-2023 18:37,Debit,Fort Worth,D000399,158.129.49.240,M015,Online,55,Engineer,157,1,2991.17,11-04-2024 08:12,18,5,0.117585644,0,
TX001342,AC00403,395.27,08-07-2023 16:38,Credit,Miami,D000045,150.83.4.238,M085,Online,18,Student,167,1,1764.08,11-04-2024 08:08,16,5,0.151448974,0,
TX001343,AC00228,289.05,06-09-2023 17:58,Debit,New York,D000493,174.61.77.54,M088,ATM,75,Retired,116,1,5683.49,11-04-2024 08:11,17,2,0.148399561,0,
TX001346,AC00204,388.07,09-05-2023 17:34,Debit,Seattle,D000422,44.197.126.59,M067,Online,24,Student,68,1,289.71,11-04-2024 08:10,17,1,0.129561089,0,
TX001349,AC00094,31.7,06-01-2023 16:56,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9,11-04-2024 08:08,16,4,0.177027372,0,
TX001350,AC00185,22.3,05-01-2023 16:57,Debit,Philadelphia,D000035,133.63.96.21,M030,ATM,21,Student,90,1,1200.35,11-04-2024 08:12,16,3,0.166350544,0,
TX001357,AC00280,406.65,11-08-2023 18:32,Debit,Mesa,D000013,147.234.20.46,M062,ATM,57,Doctor,107,1,12995.7,11-04-2024 08:11,18,4,0.082503821,0,
TX001360,AC00113,174.39,01-09-2023 16:08,Debit,San Francisco,D000078,98.255.160.110,M015,ATM,19,Student,36,1,1127.08,11-04-2024 08:11,16,4,0.153590558,0,
TX001362,AC00136,61.98,01-03-2023 18:18,Debit,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28,11-04-2024 08:08,18,2,0.121137586,0,
TX001363,AC00204,54.85,09-05-2023 16:05,Credit,San Francisco,D000287,214.67.148.245,M071,Branch,58,Retired,40,1,2727.45,11-04-2024 08:09,16,1,0.148115752,0,
TX001365,AC00305,16.55,09-11-2023 17:05,Debit,Tucson,D000477,214.32.109.197,M009,Branch,26,Engineer,159,1,6089.79,11-04-2024 08:08,17,3,0.162821007,0,
TX001366,AC00338,91.32,11-10-2023 16:43,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,58,Engineer,77,1,2618.1,11-04-2024 08:08,16,2,0.176049957,0,
TX001367,AC00268,195.49,06-12-2023 16:34,Debit,Memphis,D000472,147.227.81.224,M016,ATM,31,Doctor,212,1,11988.12,11-04-2024 08:08,16,2,0.094876366,0,
TX001368,AC00363,49.62,12-07-2023 16:19,Debit,Portland,D000080,19.228.76.177,M055,ATM,55,Engineer,111,1,3841.42,11-04-2024 08:07,16,2,0.183808271,0,
TX001369,AC00316,487.16,01-02-2023 16:01,Credit,Los Angeles,D000361,156.96.135.18,M077,Branch,28,Student,84,1,321.21,11-04-2024 08:12,16,2,0.156344355,0,
TX001370,AC00167,405.6,08-08-2023 17:41,Debit,Tucson,D000643,36.77.94.252,M031,Online,37,Engineer,44,1,9754.73,11-04-2024 08:09,17,1,0.119433116,0,
TX001372,AC00098,345.94,10-09-2023 17:32,Debit,Portland,D000354,129.102.184.189,M100,ATM,31,Doctor,163,1,7624.56,11-04-2024 08:11,17,6,0.143211386,0,
TX001373,AC00116,356.56,10-09-2023 17:23,Debit,New York,D000399,157.130.28.27,M100,Online,47,Engineer,52,1,2485.73,11-04-2024 08:11,17,6,0.143373633,0,
TX001377,AC00074,278.23,05-04-2023 17:49,Debit,Fresno,D000530,116.106.207.139,M019,Online,48,Engineer,83,1,8300.54,11-04-2024 08:09,17,2,0.171447715,0,
TX001378,AC00063,116.88,10-04-2023 17:10,Debit,Memphis,D000024,23.163.145.195,M026,ATM,45,Doctor,263,1,7717.34,11-04-2024 08:10,17,0,0.069995451,0,
TX001379,AC00085,328.77,04-03-2023 17:59,Credit,San Diego,D000133,101.120.142.50,M033,Online,39,Doctor,247,1,6967.03,11-04-2024 08:09,17,5,0.136000713,0,
TX001382,AC00304,313.69,03-10-2023 16:35,Debit,Oklahoma City,D000211,53.131.194.183,M034,Branch,73,Retired,152,1,7093.68,11-04-2024 08:10,16,1,0.145772861,0,
TX001386,AC00292,23.01,06-09-2023 18:33,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,63,Retired,166,1,5958.75,11-04-2024 08:09,18,2,0.119177662,0,
TX001389,AC00412,407.65,08-07-2023 17:17,Debit,Denver,D000013,8.136.178.116,M095,ATM,25,Student,263,1,273.78,11-04-2024 08:08,17,5,0.111011747,0,
TX001391,AC00120,301.56,02-09-2023 17:46,Debit,Seattle,D000014,155.37.19.43,M011,Branch,49,Doctor,118,1,10389.6,11-04-2024 08:10,17,5,0.160877313,0,
TX001395,AC00438,145.4,07-06-2023 17:53,Debit,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,11-04-2024 08:09,17,2,0.158921111,0,
TX001399,AC00410,282.65,03-08-2023 17:42,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15,11-04-2024 08:08,17,3,0.098433578,0,
TX001402,AC00092,66.01,10-06-2023 18:39,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99,11-04-2024 08:07,18,5,0.116167255,0,
TX001403,AC00133,447.95,01-11-2023 17:27,Debit,Tucson,D000442,19.20.13.234,M002,Branch,29,Engineer,75,1,7544.4,11-04-2024 08:09,17,2,0.160227468,0,
TX001405,AC00498,26.75,05-08-2023 16:25,Debit,Indianapolis,D000537,131.41.45.13,M096,Online,33,Doctor,27,1,12063.77,11-04-2024 08:07,16,5,0.100365641,0,
TX001406,AC00006,611.15,08-11-2023 17:12,Debit,Detroit,D000044,51.250.46.149,M009,ATM,27,Student,121,1,892.83,11-04-2024 08:09,17,2,0.154026859,0,
TX001409,AC00144,469.13,12-04-2023 17:53,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28,11-04-2024 08:07,17,2,0.166018556,0,
TX001410,AC00157,102.81,12-04-2023 16:23,Debit,Seattle,D000076,21.28.32.1,M074,Branch,76,Retired,47,1,3228.87,11-04-2024 08:08,16,2,0.125779482,0,
TX001412,AC00374,68.28,06-08-2023 18:54,Debit,Boston,D000649,148.112.151.27,M100,Online,56,Engineer,293,1,3213.16,11-04-2024 08:08,18,6,0.04491209,0,
TX001418,AC00368,389.05,01-06-2023 17:35,Debit,Dallas,D000379,7.105.184.86,M075,ATM,27,Student,41,1,761,11-04-2024 08:11,17,3,0.156204522,0,
TX001422,AC00144,335.48,03-02-2023 16:06,Debit,Oklahoma City,D000211,107.247.202.71,M040,Branch,45,Engineer,155,1,3023.16,11-04-2024 08:06,16,4,0.183258608,0,
TX001425,AC00179,360.02,02-09-2023 16:29,Debit,Dallas,D000072,49.31.186.82,M004,Online,68,Retired,68,1,6400.59,11-04-2024 08:08,16,5,0.174929056,0,
TX001426,AC00175,567.71,02-06-2023 18:39,Debit,Memphis,D000605,6.204.110.7,M086,Online,63,Doctor,80,1,13884.24,11-04-2024 08:10,18,4,0.067166728,0,
TX001428,AC00067,209.99,09-07-2023 17:19,Debit,Denver,D000381,125.89.163.224,M014,ATM,19,Student,40,1,1938.01,11-04-2024 08:11,17,6,0.116772894,0,
TX001434,AC00455,101.23,08-04-2023 18:34,Debit,Colorado Springs,D000696,171.150.178.172,M015,Online,45,Engineer,87,1,6169.71,11-04-2024 08:06,18,5,0.139169437,0,
TX001436,AC00118,692.55,03-07-2023 16:51,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56,11-04-2024 08:12,16,0,0.108531821,0,
TX001437,AC00275,147.31,06-12-2023 17:10,Credit,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,11-04-2024 08:07,17,2,0.118717304,0,
TX001438,AC00028,107.48,02-07-2023 17:38,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39,11-04-2024 08:12,17,6,0.145039086,0,
TX001440,AC00090,81.51,08-10-2023 16:10,Debit,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,11-04-2024 08:07,16,6,0.16003206,0,
TX001442,AC00441,491.1,06-05-2023 16:08,Credit,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,11-04-2024 08:07,16,5,0.176366906,0,
TX001451,AC00268,78.77,05-08-2023 18:36,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,11-04-2024 08:06,18,5,0.119666469,0,
TX001452,AC00460,26.5,02-08-2023 16:42,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,4854.83,11-04-2024 08:07,16,2,0.16222836,0,
TX001454,AC00398,142.78,05-09-2023 16:40,Debit,San Diego,D000499,80.75.92.66,M021,Branch,68,Doctor,150,1,11705.88,11-04-2024 08:12,16,1,0.110827407,0,
TX001456,AC00015,774.48,03-06-2023 16:12,Debit,Louisville,D000233,76.136.92.235,M013,Branch,61,Doctor,31,1,11613.58,11-04-2024 08:08,16,5,0.095458112,0,
TX001457,AC00462,105.37,05-11-2023 18:31,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,25,Student,160,1,1068.55,11-04-2024 08:09,18,6,0.09658014,0,
TX001460,AC00460,659.71,05-05-2023 16:10,Credit,San Jose,D000095,150.83.4.238,M052,Branch,21,Student,148,1,106.86,11-04-2024 08:09,16,4,0.128059133,0,
TX001463,AC00266,11.3,12-01-2023 16:33,Credit,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,11-04-2024 08:09,16,3,0.16531341,0,
TX001465,AC00132,130.93,02-08-2023 16:52,Credit,Houston,D000417,193.221.15.59,M061,Branch,28,Engineer,149,1,860.12,11-04-2024 08:11,16,2,0.179427747,0,
TX001469,AC00396,307.24,11-02-2023 16:05,Debit,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,1670.72,11-04-2024 08:09,16,5,0.101285611,0,
TX001471,AC00024,820.46,04-03-2023 16:22,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,5621.86,11-04-2024 08:10,16,5,0.102038204,0,
TX001472,AC00250,153.07,04-03-2023 18:37,Debit,Detroit,D000503,92.214.76.157,M034,ATM,56,Engineer,116,1,8873.43,11-04-2024 08:12,18,5,0.124372755,0,
TX001473,AC00373,52.94,06-12-2023 17:36,Debit,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,6990.92,11-04-2024 08:11,17,2,0.169214795,0,
TX001475,AC00422,235.42,07-10-2023 18:34,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,6173.23,11-04-2024 08:11,18,5,0.130484738,0,
TX001476,AC00229,114.23,06-07-2023 17:35,Debit,Dallas,D000213,106.244.1.47,M089,ATM,56,Doctor,64,1,9523.72,11-04-2024 08:06,17,3,0.165693343,0,
TX001477,AC00002,12.62,05-05-2023 16:35,Debit,El Paso,D000475,93.160.83.196,M068,Branch,33,Doctor,61,1,6420.47,11-04-2024 08:09,16,4,0.17018373,0,
TX001481,AC00111,366.93,12-11-2023 18:43,Debit,Houston,D000697,45.182.28.148,M078,Online,66,Retired,33,1,6697.79,11-04-2024 08:11,18,6,0.07013269,0,
TX001491,AC00233,38.14,04-07-2023 16:16,Debit,Portland,D000016,160.212.125.105,M072,Branch,50,Engineer,165,1,9879.87,11-04-2024 08:07,16,1,0.127657087,0,
TX001493,AC00277,736.32,04-12-2023 17:06,Debit,Indianapolis,D000503,64.15.0.66,M054,Online,31,Doctor,28,1,14268.95,11-04-2024 08:10,17,0,0.024747408,0,
TX001497,AC00130,147.74,09-05-2023 16:52,Debit,Raleigh,D000064,12.246.170.239,M034,Branch,23,Student,15,1,1711.78,11-04-2024 08:12,16,1,0.13999914,0,
TX001501,AC00496,342.57,02-03-2023 17:10,Debit,Boston,D000345,64.15.0.66,M100,Online,20,Student,91,1,339.16,11-04-2024 08:09,17,3,0.153584508,0,
TX001503,AC00341,33.63,11-03-2023 16:50,Debit,Columbus,D000556,141.241.241.128,M024,Online,63,Retired,76,1,4324.4,11-04-2024 08:10,16,5,0.175604872,0,
TX001504,AC00400,64.58,12-04-2023 18:06,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,11-04-2024 08:11,18,2,0.12588675,0,
TX001506,AC00249,160.52,08-07-2023 16:15,Credit,Jacksonville,D000254,98.255.160.110,M034,ATM,78,Retired,112,1,5379.25,11-04-2024 08:07,16,5,0.155027649,0,
TX001508,AC00419,285.49,08-11-2023 18:42,Credit,Charlotte,D000498,41.82.55.163,M071,Branch,53,Doctor,109,1,6366.84,11-04-2024 08:12,18,2,0.129925219,0,
TX001512,AC00345,288.43,05-08-2023 16:37,Debit,Phoenix,D000136,7.105.184.86,M075,Branch,66,Retired,72,1,4577.09,11-04-2024 08:09,16,5,0.176296484,0,
TX001513,AC00026,147.46,10-12-2023 16:58,Credit,Albuquerque,D000380,78.69.172.205,M071,Online,65,Doctor,205,1,7458.03,11-04-2024 08:11,16,6,0.127613604,0,
TX001518,AC00302,736.53,05-10-2023 17:05,Debit,Philadelphia,D000548,219.193.239.152,M065,ATM,55,Engineer,120,1,9826.26,11-04-2024 08:09,17,3,0.137122675,0,
TX001520,AC00495,94.09,09-12-2023 16:32,Debit,Miami,D000429,116.237.223.50,M042,Branch,27,Student,203,1,646.85,11-04-2024 08:10,16,5,0.158966669,0,
TX001528,AC00222,64.3,09-04-2023 17:36,Debit,Louisville,D000084,219.98.242.240,M015,ATM,55,Retired,67,1,7530.3,11-04-2024 08:11,17,6,0.145220215,0,
TX001533,AC00218,170.45,01-05-2023 16:56,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,60,Engineer,199,1,2284.41,11-04-2024 08:09,16,0,0.105283761,0,
TX001538,AC00324,209.02,03-03-2023 17:08,Debit,El Paso,D000599,97.4.209.133,M008,ATM,21,Student,74,1,187.9,11-04-2024 08:11,17,4,0.156332812,0,
TX001540,AC00344,175.02,04-10-2023 16:23,Debit,Phoenix,D000609,105.6.30.244,M092,Online,28,Student,71,1,1493.88,11-04-2024 08:09,16,2,0.189298339,0,
TX001546,AC00163,388.77,12-11-2023 16:57,Credit,Jacksonville,D000215,49.20.211.229,M065,Online,26,Student,30,1,1658.49,11-04-2024 08:11,16,6,0.150514208,0,
TX001548,AC00054,137.23,04-07-2023 16:50,Debit,Fresno,D000207,82.51.236.134,M084,Branch,64,Doctor,63,1,13847.99,11-04-2024 08:08,16,1,0.094807235,0,
TX001554,AC00286,47.23,08-03-2023 18:18,Credit,Memphis,D000031,188.225.207.71,M034,Online,73,Retired,160,1,6659.81,11-04-2024 08:11,18,2,0.088952125,0,
TX001555,AC00497,239.41,11-01-2023 17:23,Credit,Baltimore,D000693,145.246.171.225,M064,Online,42,Doctor,248,1,7860.65,11-04-2024 08:07,17,2,0.125157943,0,
TX001557,AC00470,170.97,05-01-2023 17:04,Debit,Nashville,D000259,187.52.200.18,M044,Branch,26,Student,292,1,1265.27,11-04-2024 08:07,17,3,0.117544105,0,
TX001561,AC00362,111.66,06-07-2023 18:18,Credit,Washington,D000384,62.251.170.72,M068,Online,48,Engineer,140,1,5716.72,11-04-2024 08:07,18,3,0.14204929,0,
TX001562,AC00015,250.01,11-06-2023 16:28,Debit,Kansas City,D000191,157.47.114.20,M057,ATM,62,Retired,88,1,1541.48,11-04-2024 08:12,16,6,0.170250805,0,
TX001564,AC00057,598.66,01-10-2023 16:51,Credit,Charlotte,D000316,52.50.209.49,M032,Branch,32,Engineer,222,1,2587.11,11-04-2024 08:11,16,6,0.11170763,0,
TX001567,AC00466,896.79,11-06-2023 16:35,Debit,Dallas,D000582,138.87.180.254,M087,Online,33,Doctor,168,1,11146.74,11-04-2024 08:06,16,6,0.08444738,0,
TX001568,AC00453,159,03-06-2023 18:04,Debit,Las Vegas,D000545,77.92.193.22,M059,ATM,49,Engineer,38,1,369.79,11-04-2024 08:08,18,5,0.089735132,0,
TX001573,AC00425,299.92,10-09-2023 18:41,Debit,Denver,D000197,201.113.165.203,M007,ATM,27,Student,122,1,1368,11-04-2024 08:08,18,6,0.112698943,0,
